Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10379

TL =     7.84
SUMAC =     1.00
SZQ =       0.05867
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.24166
Initial SBAR             0.23966
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.3969e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.3972e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.3976e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.3979e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.5546e-05 7.2046e-05 3.2666e-05 2.3975e-01 2.8803e-06
6 5.0000e-04 3.2300e-05 3.4637e-05 1.0293e-04 3.2706e-05 2.3968e-01 1.9310e-06
7 5.0000e-04 1.5600e-05 3.4766e-05 1.3366e-04 3.2778e-05 2.3958e-01 1.9880e-06
8 0.0000e+00 0.0000e+00 3.2882e-05 1.1709e-04 3.2882e-05 2.3949e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.4901e-05 1.5124e-04 3.2968e-05 2.3938e-01 1.9326e-06
10 5.0000e-04 0.0000e+00 3.5465e-05 1.8035e-04 3.3090e-05 2.3923e-01 2.3752e-06
11 0.0000e+00 0.0000e+00 3.3243e-05 1.5996e-04 3.3243e-05 2.3910e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3375e-05 1.4454e-04 3.3375e-05 2.3899e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.9966e-05 2.2305e-04 3.3491e-05 2.3880e-01 6.4747e-06
14 5.0000e-04 0.0000e+00 3.6927e-05 2.4381e-04 3.3690e-05 2.3859e-01 3.2374e-06
15 5.0000e-04 0.0000e+00 3.7149e-05 2.6436e-04 3.3912e-05 2.3836e-01 3.2374e-06
16 1.0000e-03 0.0000e+00 4.0632e-05 3.2937e-04 3.4157e-05 2.3806e-01 6.4747e-06
17 0.0000e+00 0.0000e+00 3.4474e-05 2.9354e-04 3.4474e-05 2.3781e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4754e-05 2.6560e-04 3.4754e-05 2.3757e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5005e-05 2.4085e-04 3.5005e-05 2.3737e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5231e-05 2.1875e-04 3.5231e-05 2.3719e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5434e-05 1.9891e-04 3.5434e-05 2.3702e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5615e-05 1.8103e-04 3.5615e-05 2.3688e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5778e-05 1.6488e-04 3.5778e-05 2.3675e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.4687e-05 4.2052e-04 3.5922e-05 2.3636e-01 1.8764e-05
25 2.0000e-03 6.6600e-05 4.8916e-05 5.4884e-04 3.6357e-05 2.3585e-01 1.2560e-05
26 5.5000e-03 6.9600e-05 7.2123e-05 9.9575e-04 3.6944e-05 2.3489e-01 3.5180e-05
27 6.0000e-03 6.6600e-05 7.6465e-05 1.4340e-03 3.8067e-05 2.3350e-01 3.8398e-05
28 1.0000e-03 6.0200e-05 4.5808e-05 1.3582e-03 3.9765e-05 2.3218e-01 6.0435e-06
29 2.5000e-03 4.9200e-05 5.7234e-05 1.4562e-03 4.1437e-05 2.3076e-01 1.5797e-05
30 0.0000e+00 3.4800e-05 4.3310e-05 1.3071e-03 4.3310e-05 2.2950e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5055e-05 1.1838e-03 4.5055e-05 2.2836e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.2510e-05 1.1616e-03 4.6687e-05 2.2725e-01 5.8225e-06
33 5.0000e-04 0.0000e+00 5.1580e-05 1.0986e-03 4.8343e-05 2.2619e-01 3.2374e-06
34 0.0000e+00 0.0000e+00 4.9955e-05 9.9375e-04 4.9955e-05 2.2525e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1451e-05 9.0163e-04 5.1451e-05 2.2440e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.2836e-05 8.1853e-04 5.2836e-05 2.2364e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.4116e-05 7.4332e-04 5.4116e-05 2.2295e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.5294e-05 6.7514e-04 5.5294e-05 2.2233e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.6375e-05 6.1330e-04 5.6375e-05 2.2177e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.7365e-05 5.5719e-04 5.7365e-05 2.2127e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.8268e-05 5.0627e-04 5.8268e-05 2.2082e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.9089e-05 4.6005e-04 5.9089e-05 2.2042e-01 0.0000e+00
