Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-11569

TL =     8.21
SUMAC =     1.00
SZQ =       0.04041
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.22972
Initial SBAR             0.22772
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.2776e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.2779e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.2782e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.2785e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 4.0570e-05 7.3008e-05 3.2666e-05 2.2781e-01 7.9040e-06
6 5.0000e-04 3.2300e-05 3.7418e-05 1.0559e-04 3.2707e-05 2.2774e-01 4.7109e-06
7 5.0000e-04 1.5600e-05 3.7632e-05 1.3744e-04 3.2782e-05 2.2764e-01 4.8498e-06
8 0.0000e+00 0.0000e+00 3.2889e-05 1.2136e-04 3.2889e-05 2.2755e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.8003e-05 1.5573e-04 3.2980e-05 2.2743e-01 5.0230e-06
10 5.0000e-04 0.0000e+00 3.8292e-05 1.8622e-04 3.3107e-05 2.2727e-01 5.1847e-06
11 0.0000e+00 0.0000e+00 3.3266e-05 1.6560e-04 3.3266e-05 2.2714e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3404e-05 1.4951e-04 3.3404e-05 2.2702e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.3895e-05 2.3154e-04 3.3525e-05 2.2683e-01 1.0369e-05
14 5.0000e-04 0.0000e+00 3.8918e-05 2.5268e-04 3.3733e-05 2.2661e-01 5.1847e-06
15 5.0000e-04 0.0000e+00 3.9149e-05 2.7390e-04 3.3965e-05 2.2637e-01 5.1847e-06
16 1.0000e-03 0.0000e+00 4.4590e-05 3.4156e-04 3.4220e-05 2.2606e-01 1.0369e-05
17 0.0000e+00 0.0000e+00 3.4551e-05 3.0370e-04 3.4551e-05 2.2579e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4842e-05 2.7442e-04 3.4842e-05 2.2555e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5104e-05 2.4855e-04 3.5104e-05 2.2534e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5339e-05 2.2548e-04 3.5339e-05 2.2515e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5550e-05 2.0478e-04 3.5550e-05 2.2498e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5738e-05 1.8615e-04 3.5738e-05 2.2483e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5907e-05 1.6934e-04 3.5907e-05 2.2469e-01 0.0000e+00
