Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-10639

TL =     8.09
SUMAC =     1.00
SZQ =       0.04564
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.23362
Initial SBAR             0.23162
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.3165e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.3168e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.3172e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.3175e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.8332e-05 7.4042e-05 3.2666e-05 2.3171e-01 5.6657e-06
6 5.0000e-04 3.2300e-05 3.5897e-05 1.0749e-04 3.2708e-05 2.3163e-01 3.1891e-06
7 5.0000e-04 1.5600e-05 3.6221e-05 1.3879e-04 3.2785e-05 2.3153e-01 3.4363e-06
8 0.0000e+00 0.0000e+00 3.2894e-05 1.2119e-04 3.2894e-05 2.3144e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.6913e-05 1.5406e-04 3.2984e-05 2.3132e-01 3.9287e-06
10 5.0000e-04 0.0000e+00 3.7253e-05 1.8375e-04 3.3109e-05 2.3117e-01 4.1437e-06
11 0.0000e+00 0.0000e+00 3.3266e-05 1.6176e-04 3.3266e-05 2.3104e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3400e-05 1.4356e-04 3.3400e-05 2.3093e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 4.1802e-05 2.2465e-04 3.3515e-05 2.3074e-01 8.2875e-06
14 5.0000e-04 0.0000e+00 3.7859e-05 2.4583e-04 3.3716e-05 2.3052e-01 4.1437e-06
15 5.0000e-04 0.0000e+00 3.8084e-05 2.6553e-04 3.3940e-05 2.3029e-01 4.1437e-06
16 1.0000e-03 0.0000e+00 4.2474e-05 3.3186e-04 3.4186e-05 2.2999e-01 8.2875e-06
17 0.0000e+00 0.0000e+00 3.4506e-05 2.9230e-04 3.4506e-05 2.2974e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4785e-05 2.5965e-04 3.4785e-05 2.2951e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5030e-05 2.3128e-04 3.5030e-05 2.2932e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5246e-05 2.0643e-04 3.5246e-05 2.2914e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5435e-05 1.8454e-04 3.5435e-05 2.2900e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5600e-05 1.6520e-04 3.5600e-05 2.2887e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5745e-05 1.4805e-04 3.5745e-05 2.2875e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 5.9888e-05 4.1747e-04 3.5870e-05 2.2837e-01 2.4018e-05
25 2.0000e-03 6.6600e-05 5.2377e-05 5.5459e-04 3.6301e-05 2.2785e-01 1.6076e-05
26 5.5000e-03 6.9600e-05 8.1923e-05 1.0229e-03 3.6893e-05 2.2687e-01 4.5029e-05
27 6.0000e-03 6.6600e-05 8.7196e-05 1.4831e-03 3.8048e-05 2.2542e-01 4.9148e-05
28 1.0000e-03 6.0200e-05 4.7541e-05 1.3944e-03 3.9805e-05 2.2407e-01 7.7355e-06
29 2.5000e-03 4.9200e-05 6.1746e-05 1.4808e-03 4.1527e-05 2.2263e-01 2.0220e-05
30 0.0000e+00 3.4800e-05 4.3437e-05 1.3087e-03 4.3437e-05 2.2136e-01 0.0000e+00
31 0.0000e+00 1.6800e-05 4.5189e-05 1.1627e-03 4.5189e-05 2.2025e-01 0.0000e+00
32 1.0000e-03 0.0000e+00 5.4247e-05 1.1282e-03 4.6795e-05 2.1916e-01 7.4526e-06
33 5.0000e-04 0.0000e+00 5.2547e-05 1.0536e-03 4.8403e-05 2.1816e-01 4.1437e-06
34 0.0000e+00 0.0000e+00 4.9948e-05 9.3565e-04 4.9948e-05 2.1727e-01 0.0000e+00
35 0.0000e+00 0.0000e+00 5.1350e-05 8.3309e-04 5.1350e-05 2.1649e-01 0.0000e+00
36 0.0000e+00 0.0000e+00 5.2620e-05 7.4242e-04 5.2620e-05 2.1580e-01 0.0000e+00
37 0.0000e+00 0.0000e+00 5.3766e-05 6.6206e-04 5.3766e-05 2.1519e-01 0.0000e+00
38 0.0000e+00 0.0000e+00 5.4798e-05 5.9075e-04 5.4798e-05 2.1466e-01 0.0000e+00
39 0.0000e+00 0.0000e+00 5.5723e-05 5.2740e-04 5.5723e-05 2.1419e-01 0.0000e+00
40 0.0000e+00 0.0000e+00 5.6551e-05 4.7109e-04 5.6551e-05 2.1377e-01 0.0000e+00
41 0.0000e+00 0.0000e+00 5.7288e-05 4.2101e-04 5.7288e-05 2.1341e-01 0.0000e+00
42 0.0000e+00 0.0000e+00 5.7943e-05 3.7644e-04 5.7943e-05 2.1309e-01 0.0000e+00
43 0.0000e+00 0.0000e+00 5.8523e-05 3.3675e-04 5.8523e-05 2.1281e-01 0.0000e+00
44 0.0000e+00 0.0000e+00 5.9034e-05 3.0139e-04 5.9034e-05 2.1257e-01 0.0000e+00
45 0.0000e+00 3.3800e-05 5.9483e-05 2.6987e-04 5.9483e-05 2.1236e-01 0.0000e+00
46 1.0000e-03 6.5200e-05 6.9334e-05 3.4681e-04 5.9875e-05 2.1207e-01 9.4593e-06
47 0.0000e+00 9.2300e-05 6.0414e-05 3.0458e-04 6.0414e-05 2.1183e-01 0.0000e+00
48 5.0000e-04 1.1300e-04 6.4231e-05 3.0772e-04 6.0877e-05 2.1158e-01 3.3543e-06
49 0.0000e+00 1.2500e-04 6.1348e-05 2.7181e-04 6.1348e-05 2.1137e-01 0.0000e+00
