Taegu Pyungkwang River Catchment: Calibration Data

Subcatchment : Extracted study basin: cat-12769

TL =     7.52
SUMAC =     1.00
SZQ =       0.08062
Subcatchment routing data:
Maximum Routing Delay       0.69444
Sum of Histogram ordinates:     1.0000
     1.00000 
Initial BAL             -0.25183
Initial SBAR             0.24983
Initial SR0              0.00200
it      p        ep       q(it)       quz      q       sbar       qof
1 0.0000e+00 6.1900e-05 3.2800e-05 0.0000e+00 3.2800e-05 2.4986e-01 0.0000e+00
2 0.0000e+00 6.4700e-05 3.2766e-05 0.0000e+00 3.2766e-05 2.4989e-01 0.0000e+00
3 1.0000e-03 6.1900e-05 3.2733e-05 0.0000e+00 3.2733e-05 2.4992e-01 0.0000e+00
4 1.0000e-03 5.6000e-05 3.2699e-05 0.0000e+00 3.2699e-05 2.4996e-01 0.0000e+00
5 1.0000e-03 4.5700e-05 3.4914e-05 7.3907e-05 3.2666e-05 2.4992e-01 2.2478e-06
6 5.0000e-04 3.2300e-05 3.4048e-05 1.0503e-04 3.2708e-05 2.4984e-01 1.3397e-06
7 5.0000e-04 1.5600e-05 3.4161e-05 1.3542e-04 3.2782e-05 2.4974e-01 1.3793e-06
8 0.0000e+00 0.0000e+00 3.2887e-05 1.1742e-04 3.2887e-05 2.4966e-01 0.0000e+00
9 5.0000e-04 0.0000e+00 3.4403e-05 1.5181e-04 3.2974e-05 2.4954e-01 1.4285e-06
10 5.0000e-04 0.0000e+00 3.4572e-05 1.8169e-04 3.3097e-05 2.4939e-01 1.4745e-06
11 0.0000e+00 0.0000e+00 3.3251e-05 1.5949e-04 3.3251e-05 2.4926e-01 0.0000e+00
12 0.0000e+00 0.0000e+00 3.3383e-05 1.4319e-04 3.3383e-05 2.4915e-01 0.0000e+00
13 1.0000e-03 0.0000e+00 3.6446e-05 2.2698e-04 3.3497e-05 2.4896e-01 2.9490e-06
14 5.0000e-04 0.0000e+00 3.5175e-05 2.4659e-04 3.3701e-05 2.4875e-01 1.4745e-06
15 5.0000e-04 0.0000e+00 3.5400e-05 2.6672e-04 3.3925e-05 2.4851e-01 1.4745e-06
16 1.0000e-03 0.0000e+00 3.7122e-05 3.3436e-04 3.4173e-05 2.4821e-01 2.9490e-06
17 0.0000e+00 0.0000e+00 3.4495e-05 2.9357e-04 3.4495e-05 2.4795e-01 0.0000e+00
18 0.0000e+00 0.0000e+00 3.4776e-05 2.6410e-04 3.4776e-05 2.4773e-01 0.0000e+00
19 0.0000e+00 0.0000e+00 3.5026e-05 2.3910e-04 3.5026e-05 2.4752e-01 0.0000e+00
20 0.0000e+00 0.0000e+00 3.5250e-05 2.1726e-04 3.5250e-05 2.4734e-01 0.0000e+00
21 0.0000e+00 1.8000e-05 3.5451e-05 1.9794e-04 3.5451e-05 2.4718e-01 0.0000e+00
22 0.0000e+00 3.4800e-05 3.5631e-05 1.8071e-04 3.5631e-05 2.4703e-01 0.0000e+00
23 0.0000e+00 4.9200e-05 3.5793e-05 1.6526e-04 3.5793e-05 2.4690e-01 0.0000e+00
24 3.0000e-03 6.0200e-05 4.4485e-05 4.3919e-04 3.5938e-05 2.4650e-01 8.5464e-06
